task_name,base_task,category,add,initstate,language,light,noise,table,view,layout
put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_483,put_the_wine_bottle_on_top_of_the_cabinet,Robot Initial States,,initstate_483,,,,,view_0,
put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_493,put_the_wine_bottle_on_top_of_the_cabinet,Robot Initial States,,initstate_493,,,,,view_0,
put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_123_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Camera Viewpoints,,initstate_0,,,,,view_0,
put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_125_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Camera Viewpoints,,initstate_0,,,,,view_0,
put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_126_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Camera Viewpoints,,initstate_0,,,,,view_0,
put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_127_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Camera Viewpoints,,initstate_0,,,,,view_0,
put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_128_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Camera Viewpoints,,initstate_0,,,,,view_0,
put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_129_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Camera Viewpoints,,initstate_0,,,,,view_0,
put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_130_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Camera Viewpoints,,initstate_0,,,,,view_0,
put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_6_4_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Camera Viewpoints,,initstate_0,,,,,view_0,
put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_6_6_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Camera Viewpoints,,initstate_0,,,,,view_0,
put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_6_10_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Camera Viewpoints,,initstate_0,,,,,view_0,
put_the_wine_bottle_on_top_of_the_cabinet_view_31_0_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Camera Viewpoints,,initstate_0,,,,,view_31,
put_the_wine_bottle_on_top_of_the_cabinet_view_31_15_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Camera Viewpoints,,initstate_0,,,,,view_31,
put_the_wine_bottle_on_top_of_the_cabinet_view_32_0_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Camera Viewpoints,,initstate_0,,,,,view_32,
put_the_wine_bottle_on_top_of_the_cabinet_view_32_15_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Camera Viewpoints,,initstate_0,,,,,view_32,
put_the_wine_bottle_on_top_of_the_cabinet_view_33_0_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Camera Viewpoints,,initstate_0,,,,,view_33,
put_the_wine_bottle_on_top_of_the_cabinet_view_33_15_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Camera Viewpoints,,initstate_0,,,,,view_33,
put_the_wine_bottle_on_top_of_the_cabinet_view_34_0_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Camera Viewpoints,,initstate_0,,,,,view_34,
put_the_wine_bottle_on_top_of_the_cabinet_view_34_15_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Camera Viewpoints,,initstate_0,,,,,view_34,
put_the_wine_bottle_on_top_of_the_cabinet_view_35_0_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Camera Viewpoints,,initstate_0,,,,,view_35,
put_the_wine_bottle_on_top_of_the_cabinet_view_35_15_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Camera Viewpoints,,initstate_0,,,,,view_35,
put_the_wine_bottle_on_top_of_the_cabinet_view_36_0_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Camera Viewpoints,,initstate_0,,,,,view_36,
put_the_wine_bottle_on_top_of_the_cabinet_view_36_15_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Camera Viewpoints,,initstate_0,,,,,view_36,
put_the_wine_bottle_on_top_of_the_cabinet_view_37_0_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Camera Viewpoints,,initstate_0,,,,,view_37,
put_the_wine_bottle_on_top_of_the_cabinet_view_37_15_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Camera Viewpoints,,initstate_0,,,,,view_37,
put_the_wine_bottle_on_top_of_the_cabinet_view_38_0_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Camera Viewpoints,,initstate_0,,,,,view_38,
put_the_wine_bottle_on_top_of_the_cabinet_view_38_15_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Camera Viewpoints,,initstate_0,,,,,view_38,
put_the_wine_bottle_on_top_of_the_cabinet_view_39_0_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Camera Viewpoints,,initstate_0,,,,,view_39,
put_the_wine_bottle_on_top_of_the_cabinet_view_39_15_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Camera Viewpoints,,initstate_0,,,,,view_39,
put_the_wine_bottle_on_top_of_the_cabinet_view_40_0_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Camera Viewpoints,,initstate_0,,,,,view_40,
put_the_wine_bottle_on_top_of_the_cabinet_view_40_15_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Camera Viewpoints,,initstate_0,,,,,view_40,
put_the_wine_bottle_on_top_of_the_cabinet_view_41_0_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Camera Viewpoints,,initstate_0,,,,,view_41,
put_the_wine_bottle_on_top_of_the_cabinet_view_41_15_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Camera Viewpoints,,initstate_0,,,,,view_41,
put_the_wine_bottle_on_top_of_the_cabinet_view_42_0_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Camera Viewpoints,,initstate_0,,,,,view_42,
put_the_wine_bottle_on_top_of_the_cabinet_view_42_15_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Camera Viewpoints,,initstate_0,,,,,view_42,
put_the_wine_bottle_on_top_of_the_cabinet_view_43_0_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Camera Viewpoints,,initstate_0,,,,,view_43,
put_the_wine_bottle_on_top_of_the_cabinet_view_43_15_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Camera Viewpoints,,initstate_0,,,,,view_43,
put_the_wine_bottle_on_top_of_the_cabinet_view_44_0_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Camera Viewpoints,,initstate_0,,,,,view_44,
put_the_wine_bottle_on_top_of_the_cabinet_view_44_15_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Camera Viewpoints,,initstate_0,,,,,view_44,
put_the_wine_bottle_on_top_of_the_cabinet_view_45_0_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Camera Viewpoints,,initstate_0,,,,,view_45,
put_the_wine_bottle_on_top_of_the_cabinet_view_45_15_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Camera Viewpoints,,initstate_0,,,,,view_45,
put_the_wine_bottle_on_top_of_the_cabinet_language_1_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Language Instructions,,initstate_0,language_1,,,,view_0,
put_the_wine_bottle_on_top_of_the_cabinet_language_3_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Language Instructions,,initstate_0,language_3,,,,view_0,
put_the_wine_bottle_on_top_of_the_cabinet_language_4_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Language Instructions,,initstate_0,language_4,,,,view_0,
put_the_wine_bottle_on_top_of_the_cabinet_language_5_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Language Instructions,,initstate_0,language_5,,,,view_0,
put_the_wine_bottle_on_top_of_the_cabinet_language_6_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Language Instructions,,initstate_0,language_6,,,,view_0,
put_the_wine_bottle_on_top_of_the_cabinet_language_7_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Language Instructions,,initstate_0,language_7,,,,view_0,
put_the_wine_bottle_on_top_of_the_cabinet_language_8_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Language Instructions,,initstate_0,language_8,,,,view_0,
put_the_wine_bottle_on_top_of_the_cabinet_language_9_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Language Instructions,,initstate_0,language_9,,,,view_0,
put_the_wine_bottle_on_top_of_the_cabinet_language_10_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Language Instructions,,initstate_0,language_10,,,,view_0,
put_the_wine_bottle_on_top_of_the_cabinet_language_11_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Language Instructions,,initstate_0,language_11,,,,view_0,
put_the_wine_bottle_on_top_of_the_cabinet_language_12_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Language Instructions,,initstate_0,language_12,,,,view_0,
put_the_wine_bottle_on_top_of_the_cabinet_language_13_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Language Instructions,,initstate_0,language_13,,,,view_0,
put_the_wine_bottle_on_top_of_the_cabinet_language_16_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Language Instructions,,initstate_0,language_16,,,,view_0,
put_the_wine_bottle_on_top_of_the_cabinet_language_17_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Language Instructions,,initstate_0,language_17,,,,view_0,
put_the_wine_bottle_on_top_of_the_cabinet_language_20_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Language Instructions,,initstate_0,language_20,,,,view_0,
put_the_wine_bottle_on_top_of_the_cabinet_language_21_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Language Instructions,,initstate_0,language_21,,,,view_0,
put_the_wine_bottle_on_top_of_the_cabinet_language_22_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Language Instructions,,initstate_0,language_22,,,,view_0,
put_the_wine_bottle_on_top_of_the_cabinet_language_24_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Language Instructions,,initstate_0,language_24,,,,view_0,
put_the_wine_bottle_on_top_of_the_cabinet_language_25_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Language Instructions,,initstate_0,language_25,,,,view_0,
put_the_wine_bottle_on_top_of_the_cabinet_language_26_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Language Instructions,,initstate_0,language_26,,,,view_0,
put_the_wine_bottle_on_top_of_the_cabinet_language_28_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Language Instructions,,initstate_0,language_28,,,,view_0,
put_the_wine_bottle_on_top_of_the_cabinet_language_29_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Language Instructions,,initstate_0,language_29,,,,view_0,
put_the_wine_bottle_on_top_of_the_cabinet_language_31_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Language Instructions,,initstate_0,language_31,,,,view_0,
put_the_wine_bottle_on_top_of_the_cabinet_language_32_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Language Instructions,,initstate_0,language_32,,,,view_0,
put_the_wine_bottle_on_top_of_the_cabinet_language_33_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Language Instructions,,initstate_0,language_33,,,,view_0,
put_the_wine_bottle_on_top_of_the_cabinet_language_34_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Language Instructions,,initstate_0,language_34,,,,view_0,
put_the_wine_bottle_on_top_of_the_cabinet_language_35_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Language Instructions,,initstate_0,language_35,,,,view_0,
put_the_wine_bottle_on_top_of_the_cabinet_language_36_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Language Instructions,,initstate_0,language_36,,,,view_0,
put_the_wine_bottle_on_top_of_the_cabinet_language_37_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Language Instructions,,initstate_0,language_37,,,,view_0,
put_the_wine_bottle_on_top_of_the_cabinet_language_38_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Language Instructions,,initstate_0,language_38,,,,view_0,
put_the_wine_bottle_on_top_of_the_cabinet_language_39_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Language Instructions,,initstate_0,language_39,,,,view_0,
put_the_wine_bottle_on_top_of_the_cabinet_language_40_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Language Instructions,,initstate_0,language_40,,,,view_0,
put_the_wine_bottle_on_top_of_the_cabinet_language_42_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Language Instructions,,initstate_0,language_42,,,,view_0,
put_the_wine_bottle_on_top_of_the_cabinet_language_43_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Language Instructions,,initstate_0,language_43,,,,view_0,
put_the_wine_bottle_on_top_of_the_cabinet_language_44_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Language Instructions,,initstate_0,language_44,,,,view_0,
put_the_wine_bottle_on_top_of_the_cabinet_language_45_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Language Instructions,,initstate_0,language_45,,,,view_0,
put_the_wine_bottle_on_top_of_the_cabinet_language_48_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Language Instructions,,initstate_0,language_48,,,,view_0,
put_the_wine_bottle_on_top_of_the_cabinet_language_49_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Language Instructions,,initstate_0,language_49,,,,view_0,
put_the_wine_bottle_on_top_of_the_cabinet_language_50_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Language Instructions,,initstate_0,language_50,,,,view_0,
put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_0_noise_1,put_the_wine_bottle_on_top_of_the_cabinet,Sensor Noise,,initstate_0,,,noise_1,,view_0,
put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_0_noise_3,put_the_wine_bottle_on_top_of_the_cabinet,Sensor Noise,,initstate_0,,,noise_3,,view_0,
put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_0_noise_4,put_the_wine_bottle_on_top_of_the_cabinet,Sensor Noise,,initstate_0,,,noise_4,,view_0,
put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_0_noise_5,put_the_wine_bottle_on_top_of_the_cabinet,Sensor Noise,,initstate_0,,,noise_5,,view_0,
put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_0_noise_6,put_the_wine_bottle_on_top_of_the_cabinet,Sensor Noise,,initstate_0,,,noise_6,,view_0,
put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_0_noise_7,put_the_wine_bottle_on_top_of_the_cabinet,Sensor Noise,,initstate_0,,,noise_7,,view_0,
put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_0_noise_8,put_the_wine_bottle_on_top_of_the_cabinet,Sensor Noise,,initstate_0,,,noise_8,,view_0,
put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_0_noise_9,put_the_wine_bottle_on_top_of_the_cabinet,Sensor Noise,,initstate_0,,,noise_9,,view_0,
put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_0_noise_10,put_the_wine_bottle_on_top_of_the_cabinet,Sensor Noise,,initstate_0,,,noise_10,,view_0,
put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_0_noise_11,put_the_wine_bottle_on_top_of_the_cabinet,Sensor Noise,,initstate_0,,,noise_11,,view_0,
put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_0_noise_13,put_the_wine_bottle_on_top_of_the_cabinet,Sensor Noise,,initstate_0,,,noise_13,,view_0,
put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_0_noise_14,put_the_wine_bottle_on_top_of_the_cabinet,Sensor Noise,,initstate_0,,,noise_14,,view_0,
put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_0_noise_15,put_the_wine_bottle_on_top_of_the_cabinet,Sensor Noise,,initstate_0,,,noise_15,,view_0,
put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_0_noise_16,put_the_wine_bottle_on_top_of_the_cabinet,Sensor Noise,,initstate_0,,,noise_16,,view_0,
put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_0_noise_17,put_the_wine_bottle_on_top_of_the_cabinet,Sensor Noise,,initstate_0,,,noise_17,,view_0,
put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_0_noise_18,put_the_wine_bottle_on_top_of_the_cabinet,Sensor Noise,,initstate_0,,,noise_18,,view_0,
put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_0_noise_20,put_the_wine_bottle_on_top_of_the_cabinet,Sensor Noise,,initstate_0,,,noise_20,,view_0,
put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_0_noise_22,put_the_wine_bottle_on_top_of_the_cabinet,Sensor Noise,,initstate_0,,,noise_22,,view_0,
put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_0_noise_25,put_the_wine_bottle_on_top_of_the_cabinet,Sensor Noise,,initstate_0,,,noise_25,,view_0,
put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_0_noise_27,put_the_wine_bottle_on_top_of_the_cabinet,Sensor Noise,,initstate_0,,,noise_27,,view_0,
put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_0_noise_28,put_the_wine_bottle_on_top_of_the_cabinet,Sensor Noise,,initstate_0,,,noise_28,,view_0,
put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_0_noise_29,put_the_wine_bottle_on_top_of_the_cabinet,Sensor Noise,,initstate_0,,,noise_29,,view_0,
put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_0_noise_30,put_the_wine_bottle_on_top_of_the_cabinet,Sensor Noise,,initstate_0,,,noise_30,,view_0,
put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_0_noise_31,put_the_wine_bottle_on_top_of_the_cabinet,Sensor Noise,,initstate_0,,,noise_31,,view_0,
put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_0_noise_36,put_the_wine_bottle_on_top_of_the_cabinet,Sensor Noise,,initstate_0,,,noise_36,,view_0,
put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_0_noise_37,put_the_wine_bottle_on_top_of_the_cabinet,Sensor Noise,,initstate_0,,,noise_37,,view_0,
put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_0_noise_38,put_the_wine_bottle_on_top_of_the_cabinet,Sensor Noise,,initstate_0,,,noise_38,,view_0,
put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_0_noise_39,put_the_wine_bottle_on_top_of_the_cabinet,Sensor Noise,,initstate_0,,,noise_39,,view_0,
put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_0_noise_40,put_the_wine_bottle_on_top_of_the_cabinet,Sensor Noise,,initstate_0,,,noise_40,,view_0,
put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_0_noise_41,put_the_wine_bottle_on_top_of_the_cabinet,Sensor Noise,,initstate_0,,,noise_41,,view_0,
put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_0_noise_43,put_the_wine_bottle_on_top_of_the_cabinet,Sensor Noise,,initstate_0,,,noise_43,,view_0,
put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_0_noise_44,put_the_wine_bottle_on_top_of_the_cabinet,Sensor Noise,,initstate_0,,,noise_44,,view_0,
put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_0_noise_45,put_the_wine_bottle_on_top_of_the_cabinet,Sensor Noise,,initstate_0,,,noise_45,,view_0,
put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_0_noise_46,put_the_wine_bottle_on_top_of_the_cabinet,Sensor Noise,,initstate_0,,,noise_46,,view_0,
put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_0_noise_47,put_the_wine_bottle_on_top_of_the_cabinet,Sensor Noise,,initstate_0,,,noise_47,,view_0,
put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_0_noise_48,put_the_wine_bottle_on_top_of_the_cabinet,Sensor Noise,,initstate_0,,,noise_48,,view_0,
put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_0_noise_49,put_the_wine_bottle_on_top_of_the_cabinet,Sensor Noise,,initstate_0,,,noise_49,,view_0,
put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_0_noise_50,put_the_wine_bottle_on_top_of_the_cabinet,Sensor Noise,,initstate_0,,,noise_50,,view_0,
put_the_wine_bottle_on_top_of_the_cabinet_add_10,put_the_wine_bottle_on_top_of_the_cabinet,Objects Layout,add_10,,,,,,,
put_the_wine_bottle_on_top_of_the_cabinet_add_12,put_the_wine_bottle_on_top_of_the_cabinet,Objects Layout,add_12,,,,,,,
put_the_wine_bottle_on_top_of_the_cabinet_add_13,put_the_wine_bottle_on_top_of_the_cabinet,Objects Layout,add_13,,,,,,,
